review_id,customer_id,product_id,rating,review_text,review_date
1657,e119e421_oliv1976202306,f3baca84,3.36,"Could be better.","1/16/2023 0:00"
1658,da04073c_char0339202302,7a3ed9b2,3.85,"Great product!","4/16/2024 0:00"
1659,50742a43_ava.2642202305,ac3d27bc,3.90,"Could be better.","10/30/2023 0:00"
1660,d01ebed9_giul3055202302,3ed54929,3.20,"Great product!","7/1/2023 0:00"
1661,61af3441_jack9186202308,e50d998a,4.99,"Great product!","3/15/2023 0:00"
1662,e45be27f_kama4914202202,cc38d40b,3.32,"Great product!","3/2/2024 0:00"
1663,b222b31a_jame6322202203,722b2a6e,1.29,"Could be better.","10/13/2023 0:00"
1664,ccf306a3_deep0718202312,b69a6bcc,2.03,"Could be better.","11/17/2023 0:00"
1665,421045a0_rahu1618202202,4021293d,3.89,"Could be better.","8/16/2023 0:00"
1666,fbe42300_sabi5002202310,163b5696,2.71,"Great product!","1/24/2024 0:00"
1667,7dc3d67f_john2542202204,bd2b780b,2.90,"Great product!","1/18/2024 0:00"
1668,b1c77cf7_soph7633202301,08854ad1,1.36,"Great product!","11/5/2023 0:00"
1669,3ea63aac_jack8816202303,5c5bc607,3.94,"Great product!","12/22/2023 0:00"
1670,36f839ea_anna2501202211,787b4559,4.14,"Great product!","8/3/2023 0:00"
1671,a7f65742_ales2330202210,3579c123,4.89,"Great product!","2/21/2024 0:00"
1672,9e853053_wei.3225202310,c8bddeb5,3.77,"Great product!","4/18/2023 0:00"
1673,b3afcc5f_ren.9705202211,0071dcfc,3.77,"Great product!","2/17/2023 0:00"
1674,ac17ead2_jing5454202305,0071dcfc,3.88,"Great product!","4/16/2023 0:00"
1675,aff9ea9e_isab0192202302,4eb90a3e,2.94,"Great product!","5/20/2023 0:00"
1676,b4490a43_kari6491202309,c4cbcbbc,4.68,"Great product!","8/4/2023 0:00"
1677,db7f25a5_rahu2571202210,b44fe917,4.30,"Could be better.","5/6/2023 0:00"
1678,8dfbec1c_fran0026202301,4de3715f,4.85,"Great product!","3/22/2024 0:00"
1679,e732fffa_mia.4324202305,9fcb8ab2,2.53,"Great product!","6/15/2023 0:00"
1680,afa7cbf0_liam0300202312,6e628ed0,2.29,"Great product!","9/26/2023 0:00"
1681,aa383532_luca7125202310,4fe3c85e,2.38,"Great product!","10/13/2023 0:00"
1682,282e2ed0_benj0197202205,4eb90a3e,3.82,"Great product!","1/3/2024 0:00"
1683,c5a87928_char3862202304,20db9f54,3.38,"Great product!","4/17/2024 0:00"
1684,421045a0_rahu1618202202,aee84f02,4.16,"Great product!","1/12/2023 0:00"
1685,a0189571_hiro6250202308,6e628ed0,2.03,"Great product!","6/19/2023 0:00"
1686,3d7fd46c_pete5304202304,5c5bc607,1.38,"Great product!","4/12/2023 0:00"
1687,413e1e4c_kait2917202311,4757c4d7,3.00,"Great product!","12/14/2023 0:00"
1688,76e06884_jame8356202201,b7f99784,3.40,"Great product!","6/29/2023 0:00"
1689,d83bdc4b_oliv1508202311,4753a6df,2.78,"Could be better.","5/3/2024 0:00"
1690,75efc5bb_will3697202310,3ab3589d,2.80,"Great product!","1/28/2024 0:00"
1691,3a12b199_deep2330202211,0374ab24,4.83,"Great product!","2/16/2024 0:00"
1692,b509ffb1_mich3732202301,30c44488,4.17,"Great product!","2/8/2024 0:00"
1693,f2c712aa_ling7735202307,4de3715f,1.90,"Great product!","12/28/2023 0:00"
1694,17466edd_marc4787202209,e50d998a,4.50,"Great product!","4/13/2023 0:00"
1695,ac859bae_john7583202206,cc38d40b,4.60,"Great product!","1/30/2023 0:00"
1696,d2b7dd50_char1372202203,8005695a,3.07,"Great product!","9/4/2023 0:00"
1697,3d98e8c4_soph4202202208,3d298e70,2.01,"Great product!","2/9/2023 0:00"
1698,cf1bbe9f_ava.0224202311,6e628ed0,2.66,"Great product!","12/18/2023 0:00"
1699,550efd26_hina4196202307,01549dfe,3.97,"Great product!","12/2/2023 0:00"
1700,68856640_jack0444202204,bf3a600c,3.99,"Great product!","7/6/2023 0:00"
1701,2d7eeadf_emma3782202311,9fbad605,1.83,"Could be better.","6/1/2023 0:00"
1702,45388553_haru4358202201,3ab3589d,2.19,"Great product!","7/22/2023 0:00"
1703,34f91315_chen1973202206,9fcb8ab2,2.18,"Great product!","8/12/2023 0:00"
1704,c5887577_raj.1773202212,a577f41c,3.19,"Great product!","12/25/2023 0:00"
1705,68d3b371_chen7807202312,9f0c7093,1.83,"Great product!","6/5/2023 0:00"
1706,31c61e8f_kait1293202202,8b621255,2.50,"Great product!","1/22/2024 0:00"
1707,f230a2dd_char5544202210,182b9885,2.65,"Great product!","11/12/2023 0:00"
1708,5fcc6ced_kait7963202312,4fed5ae0,3.60,"Could be better.","5/26/2023 0:00"
1709,cf6efeb4_luca8461202305,a05ea662,1.11,"Could be better.","9/3/2023 0:00"
1710,57216fcc_hans5717202210,bf3a600c,2.54,"Great product!","2/2/2024 0:00"
1711,df775024_vikr3481202208,4753a6df,4.45,"Great product!","3/10/2024 0:00"
1712,fe312117_will0830202309,9fc26436,2.41,"Great product!","7/29/2023 0:00"
1713,8298756b_mich5757202212,0fe4567b,4.83,"Great product!","10/9/2023 0:00"
1714,3be8f1f7_ling3411202203,9fbad605,4.71,"Great product!","8/17/2023 0:00"
1715,00157a47_john9912202311,4753a6df,4.10,"Great product!","11/18/2023 0:00"
1716,276196bf_min.8131202301,c8bddeb5,1.46,"Great product!","9/14/2023 0:00"
1717,6bed4771_jame6540202207,4de3715f,1.77,"Could be better.","8/20/2023 0:00"
1718,08c44bc5_xin.1717202304,3d298e70,4.13,"Great product!","11/5/2023 0:00"
1719,a987b125_pete2990202304,39f96aea,2.99,"Great product!","6/19/2023 0:00"
1720,04e0c401_fati4835202310,5e5b4de9,3.79,"Great product!","2/17/2023 0:00"
1721,347c8b20_hui.8171202211,4dd9a711,4.25,"Great product!","11/16/2023 0:00"
1722,504dacb2_sadi5308202212,04b9db9a,4.46,"Great product!","1/27/2023 0:00"
1723,9ca9b9ba_soni1149202304,8005695a,1.65,"Great product!","4/9/2024 0:00"
1724,3d98e8c4_soph4202202208,54e0aed6,4.16,"Could be better.","4/28/2023 0:00"
1725,e37c12a4_fati9731202207,37c1fe57,3.54,"Could be better.","4/13/2024 0:00"
1726,b781166d_luca1884202304,ef7ef1fb,4.31,"Great product!","3/1/2024 0:00"
1727,9e409a46_mich7277202204,ef87735b,4.43,"Great product!","1/22/2023 0:00"
1728,d014874a_ales7851202207,2.55E+08,1.86,"Great product!","9/23/2023 0:00"
1729,4cd85517_jack4510202307,c9cf7fc7,4.49,"Great product!","2/10/2023 0:00"
1730,178fc096_ursu8808202212,2.55E+08,1.84,"Great product!","9/10/2023 0:00"
1731,2b06b802_chia8744202305,2a83fcc9,2.69,"Could be better.","4/25/2024 0:00"
1732,8ec06b42_kama5579202310,a05ea662,4.64,"Could be better.","1/13/2023 0:00"
1733,1870e6e1_noah4962202312,b69b1093,1.61,"Great product!","1/12/2023 0:00"
1734,665a9431_robe0946202302,e4e20486,1.46,"Great product!","2/15/2023 0:00"
1735,952cc9c6_kari6764202303,c9cf7fc7,3.75,"Great product!","6/17/2023 0:00"
1736,0670b8e3_ava.7620202202,16faa01a,4.13,"Great product!","10/2/2023 0:00"
1737,968326de_yuki8206202302,b9bfd54a,4.55,"Great product!","2/14/2023 0:00"
1738,72f81ed0_wei.7981202203,eac9d543,2.71,"Great product!","3/15/2024 0:00"
1739,b3997582_anja9923202201,947dbbbb,3.83,"Could be better.","10/2/2023 0:00"
1740,d80ed09d_fran6954202211,f707ed49,2.07,"Could be better.","10/2/2023 0:00"
1741,3f42ac62_chia3195202307,2ca5fc8f,2.94,"Great product!","4/19/2023 0:00"
1742,4ab1e24b_mia.2596202308,64dced4d,2.61,"Great product!","6/3/2023 0:00"
1743,d0d4426e_giul5155202306,4.15E+290,4.40,"Great product!","5/1/2023 0:00"
1744,c8a31bb6_thom7038202304,59e7a3fc,3.63,"Great product!","5/6/2023 0:00"
1745,13a52027_mia.2133202202,f69dcba3,2.79,"Great product!","6/23/2023 0:00"
1746,d9c96295_soph5273202202,48fb80dc,4.42,"Great product!","9/10/2023 0:00"
1747,fe312117_will0830202309,f69dcba3,2.54,"Great product!","6/2/2023 0:00"
1748,5195f245_hans2034202203,b69a6bcc,4.70,"Great product!","4/8/2024 0:00"
1749,ddfa9138_anja0363202304,357f1590,3.40,"Great product!","8/19/2023 0:00"
1750,c1a67e51_nusr6355202202,30c44488,3.77,"Great product!","5/8/2024 0:00"
1751,86e33ac3_hui.9916202206,a8b6f36c,1.25,"Could be better.","2/3/2024 0:00"
1752,d5bdc8d5_marc7657202303,30c44488,3.19,"Could be better.","4/11/2024 0:00"
1753,c851278a_mich5090202311,1bac0298,2.54,"Great product!","2/28/2024 0:00"
1754,f1fa3acb_ren.9834202207,08607a7b,4.24,"Could be better.","4/10/2023 0:00"
1755,a995a7eb_farh3572202203,0071dcfc,3.87,"Great product!","4/14/2024 0:00"
1756,e7ded777_robe1803202305,eb657669,1.46,"Great product!","8/19/2023 0:00"
1757,8dd86a1b_oliv7056202312,707a9d6e,1.63,"Great product!","2/7/2024 0:00"
1758,687bb68b_chen0893202307,ac21536e,1.58,"Great product!","1/23/2023 0:00"
1759,1fc5f026_giul8361202308,b017b430,4.94,"Great product!","10/24/2023 0:00"
1760,de847ce4_min.5138202309,ff27d606,3.36,"Great product!","7/14/2023 0:00"
1761,3bba9660_mia.0686202202,bd2b780b,2.53,"Great product!","1/13/2024 0:00"
1762,a1604a7f_isla1948202205,a577f41c,1.03,"Great product!","3/31/2023 0:00"
1763,5648f55f_jun.7166202211,3ed54929,1.88,"Great product!","11/14/2023 0:00"
1764,7fbf2edd_priy4775202305,bf3a600c,2.12,"Could be better.","2/5/2023 0:00"
1765,23059faf_jing2194202205,8755961e,4.76,"Could be better.","9/27/2023 0:00"
1766,9200abbc_jack5250202303,8b621255,2.24,"Great product!","6/21/2023 0:00"
1767,4f77912c_ava.7780202206,54e0aed6,3.50,"Great product!","8/18/2023 0:00"
1768,515c5790_soph8115202208,c4cbcbbc,2.74,"Great product!","4/6/2023 0:00"
1769,696519eb_nusr2108202201,12ec1cd1,4.77,"Great product!","4/15/2024 0:00"
1770,a393230c_noah8055202203,4968ec7d,1.84,"Great product!","3/3/2023 0:00"
1771,b198387f_jaha7451202212,787b4559,2.12,"Great product!","8/30/2023 0:00"
1772,a6a2e8bd_mei.5285202304,cc38d40b,1.79,"Could be better.","1/13/2024 0:00"
1773,ecc55537_chen3460202302,37c1fe57,1.79,"Great product!","9/24/2023 0:00"
1774,b93e02fe_jack6880202201,3ed54929,2.37,"Great product!","12/18/2023 0:00"
1775,3be8f1f7_ling3411202203,20db9f54,1.84,"Great product!","10/31/2023 0:00"
1776,f62f479b_amit0867202202,b7e7d4e6,1.13,"Great product!","1/20/2023 0:00"
1777,3d28dd95_jame3095202302,39f96aea,2.62,"Great product!","3/7/2023 0:00"
1778,c573020b_jing9887202205,0fe4567b,1.83,"Great product!","2/12/2024 0:00"
1779,7329cfeb_haru6254202312,b44fe917,4.40,"Great product!","12/22/2023 0:00"
1780,68856640_jack0444202204,59ff8907,1.11,"Could be better.","4/6/2024 0:00"
1781,4a0ba286_andr1371202204,ff27d606,2.84,"Could be better.","1/18/2023 0:00"
1782,c3909ca8_nusr2284202310,35f9e07e,1.68,"Great product!","6/6/2023 0:00"
1783,e6aa2ce4_amel4490202207,39b3f008,4.13,"Great product!","8/6/2023 0:00"
1784,cb3fefa6_nusr5063202202,aee84f02,1.23,"Great product!","9/15/2023 0:00"
1785,ba651c52_john6114202301,b4955a77,4.61,"Great product!","1/6/2024 0:00"
1786,c5ebe7d2_mia.2058202308,9f0c7093,1.23,"Great product!","5/3/2024 0:00"
1787,06430dac_soph3639202209,7a3ed9b2,4.32,"Great product!","9/10/2023 0:00"
1788,2dd28b60_sabi8578202203,0fe4567b,3.17,"Could be better.","5/17/2023 0:00"
1789,c92d5ce3_soph9562202311,b69a6bcc,2.92,"Great product!","12/28/2023 0:00"
1790,caecec49_saku7957202308,b69a6bcc,2.93,"Could be better.","6/6/2023 0:00"
1791,cf6efeb4_luca8461202305,357f1590,2.25,"Could be better.","9/20/2023 0:00"
1792,70c45f94_fati1055202205,eb657669,2.93,"Great product!","2/9/2024 0:00"
1793,14c453e6_oliv0163202206,b69a6bcc,3.91,"Could be better.","1/27/2023 0:00"
1794,ac17ead2_jing5454202305,64dced4d,4.02,"Great product!","9/19/2023 0:00"
1795,8bc65293_yuki8179202303,b017b430,1.56,"Could be better.","4/1/2024 0:00"
1796,8b67819a_john8044202210,163b5696,2.25,"Great product!","3/22/2024 0:00"
1797,2b06b802_chia8744202305,b9bfd54a,1.87,"Could be better.","1/21/2023 0:00"
1798,3da10468_mei.2318202307,42b04d2b,2.62,"Could be better.","12/14/2023 0:00"
1799,0e1b2c7d_neha0838202303,b017b430,1.12,"Great product!","9/29/2023 0:00"
1800,ccb95c7d_mia.6568202311,4753a6df,3.01,"Great product!","2/9/2023 0:00"
1801,0adc21d9_wei.3534202204,4968ec7d,4.92,"Great product!","12/31/2023 0:00"
1802,665a9431_robe0946202302,3c71dee9,3.47,"Great product!","11/21/2023 0:00"
1803,99686c9e_farh7999202209,1369da5a,3.48,"Great product!","4/18/2023 0:00"
1804,04e0c401_fati4835202310,08854ad1,4.74,"Could be better.","12/10/2023 0:00"
1805,c8885d67_jame9765202212,b7e7d4e6,3.13,"Great product!","1/24/2023 0:00"
1806,ac0cfdf0_sofi7260202207,020c835c,2.21,"Great product!","2/26/2024 0:00"
1807,34162459_mich9577202206,e33a3ea3,4.26,"Great product!","2/4/2024 0:00"
1808,644c20c5_vikr7430202208,cc38d40b,3.36,"Great product!","1/21/2024 0:00"
1809,988467e2_noah2969202301,30c44488,3.62,"Great product!","2/16/2024 0:00"
1810,ab64423c_jame0754202310,e33a3ea3,3.93,"Great product!","7/7/2023 0:00"
1811,c4b149da_fati9631202301,357f1590,1.10,"Great product!","4/5/2024 0:00"
1812,197f02e5_soph5028202201,3579c123,3.48,"Great product!","5/29/2023 0:00"
1813,6629606d_andr3248202306,1bac0298,3.49,"Could be better.","4/14/2023 0:00"
1814,d6d684c2_andr4939202209,4.15E+290,3.90,"Could be better.","6/2/2023 0:00"
1815,fdea3eb4_marc1252202203,182b9885,1.89,"Great product!","3/3/2023 0:00"
1816,e55dd494_hiro3678202303,9fbad605,2.94,"Great product!","1/28/2023 0:00"
1817,e52fe6d5_wei.6905202205,1369da5a,2.91,"Great product!","3/5/2023 0:00"
1818,62cb2587_rahu6662202304,722b2a6e,2.73,"Great product!","2/25/2024 0:00"
1819,b5ef7da7_ava.8290202303,e50d998a,2.18,"Great product!","3/18/2024 0:00"
1820,b7e2a64d_amel3683202306,12ec1cd1,1.56,"Great product!","3/3/2023 0:00"
1821,ac0cfdf0_sofi7260202207,16faa01a,3.11,"Great product!","12/25/2023 0:00"
1822,1ee33480_vikr4715202308,b44fe917,2.45,"Could be better.","4/14/2024 0:00"
1823,915b72ad_moni8444202205,8f80b290,3.32,"Great product!","3/21/2023 0:00"
1824,a36339e2_robe3277202206,b7e7d4e6,3.24,"Great product!","9/25/2023 0:00"
1825,af914532_ava.7832202206,79306cc1,1.52,"Great product!","4/25/2023 0:00"
1826,fd4aa5fc_yuki6533202211,9fc26436,2.03,"Great product!","5/30/2023 0:00"
1827,1c699c06_andr0118202203,7e431401,4.40,"Great product!","11/5/2023 0:00"
1828,b3afcc5f_ren.9705202211,7e431401,4.64,"Great product!","1/31/2024 0:00"
1829,952cc9c6_kari6764202303,4968ec7d,4.40,"Great product!","12/10/2023 0:00"
1830,e63feb11_vikr4717202312,bd2b780b,1.79,"Great product!","2/5/2023 0:00"
1831,a998e6d6_kari7696202312,765cc9d1,1.23,"Great product!","11/1/2023 0:00"
1832,f4d1a21d_rahi6094202303,7bd04f96,1.14,"Great product!","3/7/2023 0:00"
1833,b2b39de4_ursu0956202306,f707ed49,2.99,"Great product!","8/3/2023 0:00"
1834,dbd5ff65_saku3769202212,59ff8907,3.09,"Great product!","10/26/2023 0:00"
1835,e0f99417_chia3537202211,c05917b2,3.36,"Great product!","2/13/2024 0:00"
1836,8808d443_marc5148202210,b69a6bcc,4.51,"Could be better.","4/2/2024 0:00"
1837,df5ad062_john4523202208,e33a3ea3,4.30,"Could be better.","5/4/2024 0:00"
1838,a83d9562_will5950202203,eb657669,3.08,"Great product!","1/20/2023 0:00"
1839,73d400c7_kama7270202202,0330937d,4.17,"Great product!","4/8/2023 0:00"
1840,4fcf4a57_noah2542202309,6e37dc29,2.93,"Great product!","6/11/2023 0:00"
1841,8155d17c_soph2070202304,59ff8907,1.97,"Great product!","3/12/2023 0:00"
1842,20545716_wei.3777202307,ac21536e,2.71,"Great product!","1/17/2024 0:00"
1843,b4882b9a_sota5522202302,c4cbcbbc,2.05,"Great product!","8/12/2023 0:00"
1844,9ffa6510_sadi1877202207,4b2e461b,2.31,"Great product!","3/19/2023 0:00"
1845,bb2f8806_anna6234202209,4757c4d7,1.56,"Great product!","1/9/2023 0:00"
1846,0f501241_hans8007202205,8755961e,2.92,"Could be better.","12/28/2023 0:00"
1847,58014afe_kavi9359202208,04c0cf9d,4.77,"Great product!","2/13/2024 0:00"
1848,e282a7f1_anna6032202312,ff27d606,4.21,"Could be better.","4/7/2023 0:00"
1849,0d6f86c7_kait2792202207,e4e20486,1.42,"Great product!","4/19/2024 0:00"
1850,e670bccb_jack0248202203,aee84f02,1.85,"Great product!","6/26/2023 0:00"
1851,ecbe6212_oliv1858202301,37c1fe57,3.87,"Great product!","3/15/2024 0:00"
1852,772a88fe_gius3062202307,b017b430,3.79,"Could be better.","2/14/2024 0:00"
1853,7d2967d6_amel9905202209,c9cf7fc7,3.10,"Great product!","5/23/2023 0:00"
1854,cb3fefa6_nusr5063202202,e50d998a,1.86,"Great product!","3/4/2023 0:00"
1855,8fa52d9f_amit3960202312,3c71dee9,1.70,"Great product!","6/20/2023 0:00"
1856,31fed989_rahi7748202312,f86e91aa,1.13,"Great product!","10/18/2023 0:00"
1857,40607d02_neha3448202202,48fb80dc,4.20,"Could be better.","8/23/2023 0:00"
1858,839bbf3f_robe6599202210,4b2e461b,4.29,"Great product!","8/10/2023 0:00"
1859,93954f77_luca5736202302,c8bddeb5,1.70,"Great product!","4/2/2023 0:00"
1860,c631b3f7_thom6001202309,ff27d606,2.68,"Great product!","7/21/2023 0:00"
1861,cb3fefa6_nusr5063202202,56cd009f,3.46,"Could be better.","12/18/2023 0:00"
1862,4fcf4a57_noah2542202309,59ff8907,1.72,"Great product!","1/29/2024 0:00"
1863,8bc65293_yuki8179202303,8b621255,3.23,"Could be better.","3/10/2023 0:00"
1864,0a6d1005_amit5804202203,8f80b290,1.24,"Great product!","2/10/2023 0:00"
1865,87c08df8_robe5288202209,f707ed49,1.28,"Could be better.","8/20/2023 0:00"
1866,3be085c6_noah5432202204,91bc74a8,3.64,"Great product!","7/10/2023 0:00"
1867,de15371f_thom7267202202,01549dfe,3.30,"Great product!","2/17/2024 0:00"
1868,18c4876c_gius1637202201,79306cc1,1.00,"Great product!","6/20/2023 0:00"
1869,caa85316_jame2964202307,9a56dba5,1.60,"Great product!","7/6/2023 0:00"
1870,6cf2ec21_yan.7272202311,f707ed49,3.72,"Great product!","12/6/2023 0:00"
1871,10ec0b89_yuki8437202201,48fb80dc,1.05,"Great product!","10/29/2023 0:00"
1872,d00aa23d_isla2239202309,707a9d6e,3.69,"Great product!","9/2/2023 0:00"
1873,17466edd_marc4787202209,2a83fcc9,2.67,"Great product!","6/15/2023 0:00"
1874,cecc257c_hui.7342202210,b920b40c,4.32,"Great product!","5/2/2024 0:00"
1875,81a075da_chen7365202204,707a9d6e,4.92,"Great product!","12/7/2023 0:00"
1876,7f1de219_deep6072202204,a8b6f36c,2.87,"Could be better.","8/8/2023 0:00"
1877,f05b4f1e_sadi7373202307,42b04d2b,3.78,"Great product!","6/4/2023 0:00"
1878,12bc1612_saku9911202308,4757c4d7,1.03,"Great product!","6/4/2023 0:00"
1879,4e8f17a7_chia3310202301,ef87735b,1.08,"Great product!","11/11/2023 0:00"
1880,bd14064b_benj4903202301,020c835c,4.15,"Great product!","8/8/2023 0:00"
1881,7116556e_hui.9078202305,e40a9d69,2.95,"Great product!","11/5/2023 0:00"
1882,ceae4c5a_nusr7347202310,6e37dc29,2.67,"Great product!","5/25/2023 0:00"
1883,d5451082_char9721202306,8dbfd1df,2.52,"Great product!","4/21/2023 0:00"
1884,60d408f2_mart2242202308,4eb90a3e,3.36,"Could be better.","2/27/2023 0:00"
1885,e4813a00_mich4690202310,0279514f,2.48,"Great product!","2/14/2023 0:00"
1886,e0f99417_chia3537202211,04b9db9a,1.32,"Could be better.","5/18/2023 0:00"
1887,97aeea08_mari9949202203,4753a6df,2.80,"Great product!","1/4/2024 0:00"
1888,98a634ea_fran6853202206,9fbad605,4.93,"Great product!","2/28/2023 0:00"
1889,7465f6cf_benj8499202208,cc38d40b,4.29,"Great product!","12/14/2023 0:00"
1890,3bc24dd7_mia.6595202201,e33a3ea3,3.07,"Great product!","2/21/2024 0:00"
1891,0d3510c0_sota0692202309,54753b43,1.50,"Great product!","4/6/2023 0:00"
1892,1b396b73_chia9008202210,707a9d6e,3.99,"Great product!","12/22/2023 0:00"
1893,b55915d2_mei.8306202208,020c835c,3.76,"Great product!","4/28/2023 0:00"
1894,61af3441_jack9186202308,35f9e07e,4.16,"Great product!","9/30/2023 0:00"
1895,a3f0620f_jun.6297202204,4eb90a3e,1.98,"Great product!","10/27/2023 0:00"
1896,3bba9660_mia.0686202202,08854ad1,4.34,"Great product!","7/1/2023 0:00"
1897,ae9f853d_wei.2674202209,f3baca84,3.52,"Could be better.","12/19/2023 0:00"
1898,141ed21f_soph0659202309,3d298e70,1.94,"Great product!","3/1/2024 0:00"
1899,de847ce4_min.5138202309,e4e20486,3.83,"Could be better.","2/25/2023 0:00"
1900,0c80ce32_isab3534202309,4a4a55ff,1.74,"Great product!","2/19/2023 0:00"
1901,1e4b33a2_sofi1166202207,4a4a55ff,4.15,"Great product!","3/19/2023 0:00"
1902,16df5e6e_amel6185202210,d8dd5ca0,2.73,"Great product!","3/19/2023 0:00"
1903,cf1bbe9f_ava.0224202311,f3baca84,2.89,"Great product!","10/25/2023 0:00"
1904,b02acf71_soph1864202207,f3baca84,3.68,"Great product!","8/10/2023 0:00"
1905,46fa5c6e_xin.0753202201,54e0aed6,3.62,"Could be better.","10/18/2023 0:00"
1906,fbe42300_sabi5002202310,f3baca84,4.64,"Great product!","3/19/2023 0:00"
1907,d823b990_kavi7095202307,4.15E+290,2.64,"Great product!","7/6/2023 0:00"
1908,ef80577f_isla8444202205,01549dfe,2.07,"Great product!","9/9/2023 0:00"
1909,9169ba6d_soph7036202202,3ed54929,4.20,"Great product!","2/25/2024 0:00"
1910,a7f65742_ales2330202210,35f9e07e,1.21,"Great product!","2/19/2023 0:00"
1911,8ccddad8_xin.2471202203,39f96aea,4.44,"Great product!","4/5/2023 0:00"
1912,050e803f_tahm7423202206,020c835c,4.74,"Great product!","12/25/2023 0:00"
1913,d2ba188a_mich2609202212,eeb82e7f,1.04,"Great product!","1/2/2024 0:00"
1914,945edc88_vikr3305202208,b69a6bcc,1.70,"Great product!","3/6/2023 0:00"
1915,9200abbc_jack5250202303,b017b430,1.84,"Could be better.","7/3/2023 0:00"
1916,dd84c1a2_aoi.5995202301,59ff8907,1.73,"Great product!","11/4/2023 0:00"
1917,d2daa322_soni2919202204,56cd009f,1.32,"Great product!","1/26/2023 0:00"
1918,4f77912c_ava.7780202206,9a56dba5,2.05,"Great product!","7/1/2023 0:00"
1919,a00840b8_marc0184202310,6e37dc29,4.90,"Could be better.","1/16/2023 0:00"
1920,4d5a21cb_noah5354202205,f3baca84,3.24,"Great product!","4/30/2023 0:00"
1921,9ffa6510_sadi1877202207,59e7a3fc,1.80,"Great product!","1/23/2024 0:00"
1922,de847ce4_min.5138202309,04c0cf9d,3.21,"Could be better.","2/4/2024 0:00"
1923,a987b125_pete2990202304,c05917b2,2.08,"Great product!","8/18/2023 0:00"
1924,83f1890a_neha7032202212,7a3ed9b2,4.28,"Great product!","3/5/2024 0:00"
1925,fd948f0a_yuki3424202205,16faa01a,3.07,"Great product!","1/6/2024 0:00"
1926,d00aa23d_isla2239202309,b69b1093,4.39,"Great product!","12/20/2023 0:00"
1927,76cc1165_will7158202307,5e5b4de9,3.42,"Great product!","3/24/2023 0:00"
1928,d2ab82fd_aoi.4114202307,4fed5ae0,2.55,"Great product!","1/2/2024 0:00"
1929,86e33ac3_hui.9916202206,796fd070,2.54,"Could be better.","3/27/2023 0:00"
1930,01995081_will1298202211,0330937d,1.33,"Great product!","2/11/2024 0:00"
1931,72f81ed0_wei.7981202203,0071dcfc,1.34,"Great product!","9/18/2023 0:00"
1932,dbd5ff65_saku3769202212,12ec1cd1,3.53,"Could be better.","4/2/2023 0:00"
1933,7c78bd43_soph1437202206,42b04d2b,2.87,"Could be better.","4/16/2023 0:00"
1934,d4dab4aa_oliv4042202303,e4e20486,4.68,"Great product!","9/8/2023 0:00"
1935,560dd679_char4827202307,0374ab24,1.67,"Great product!","9/6/2023 0:00"
1936,4a6bf43b_hiro7103202209,4fe3c85e,3.25,"Great product!","8/30/2023 0:00"
1937,7fded1d4_jing4324202302,2.55E+08,1.42,"Great product!","4/2/2023 0:00"
1938,ef80577f_isla8444202205,aee84f02,1.66,"Great product!","5/17/2023 0:00"
1939,0db4ffb4_yan.6591202206,7e431401,4.50,"Could be better.","2/15/2024 0:00"
1940,c93895b8_chen5370202311,ad286e69,1.40,"Great product!","9/26/2023 0:00"
1941,01b56509_haru1133202310,b4955a77,2.68,"Great product!","8/17/2023 0:00"
1942,0e1b2c7d_neha0838202303,1bac0298,3.83,"Could be better.","1/9/2023 0:00"
1943,dc7d365a_luca9781202206,3ab3589d,1.24,"Great product!","2/28/2023 0:00"
1944,b17f53d6_pete7608202304,eeb82e7f,4.95,"Great product!","11/8/2023 0:00"
1945,16830020_john8728202308,bd2b780b,4.56,"Great product!","11/11/2023 0:00"
1946,e888d6a1_vikr3749202304,163b5696,2.02,"Great product!","5/29/2023 0:00"
1947,d80ed09d_fran6954202211,39b3f008,1.31,"Great product!","8/4/2023 0:00"
1948,644c20c5_vikr7430202208,9fc26436,1.59,"Great product!","1/10/2024 0:00"
1949,7116556e_hui.9078202305,8a2d3d64,3.80,"Great product!","2/8/2024 0:00"
1950,e2984ab7_fati0120202207,1bac0298,4.00,"Great product!","10/5/2023 0:00"
1951,8414637f_tahm4370202209,6e37dc29,2.90,"Great product!","2/23/2023 0:00"
1952,d685c5eb_mia.7142202308,3c71dee9,1.85,"Great product!","5/7/2023 0:00"
1953,553b7638_raj.9070202303,65eddd96,1.65,"Great product!","1/20/2024 0:00"
1954,c7bf2e75_char1929202201,4753a6df,2.43,"Great product!","1/17/2024 0:00"
1955,8e725fdb_char6274202311,8f80b290,3.00,"Great product!","11/26/2023 0:00"
1956,85c6c598_ling1744202311,1bac0298,1.74,"Great product!","6/12/2023 0:00"
1957,16a246e0_saku9797202210,3579c123,1.91,"Great product!","9/2/2023 0:00"
1958,89d89395_char8944202304,4de3715f,1.73,"Great product!","3/12/2024 0:00"
1959,084c88ab_gius4527202309,80fd4992,4.12,"Great product!","6/14/2023 0:00"
1960,54fb79b8_sadi5960202312,c8bddeb5,2.60,"Great product!","10/8/2023 0:00"
1961,0861c060_will5373202304,4dd9a711,2.64,"Great product!","5/25/2023 0:00"
1962,727d4e08_mart9922202212,39f96aea,2.08,"Could be better.","1/28/2024 0:00"
1963,5172bfe2_chia9305202312,4f5a7a5f,4.49,"Could be better.","8/6/2023 0:00"
